"","Perc_Exceedance","FLOW","MONTH"
"1612",78.2352941176471,1.4,"Apr"
"1613",78.2352941176471,1.4,"Apr"
"1615",78.2352941176471,1.4,"Apr"
"1617",78.2352941176471,1.4,"Apr"
"1677",78.2352941176471,1.4,"Apr"
"1679",78.2352941176471,1.4,"Apr"
"1771",78.2352941176471,1.4,"Apr"
"1772",78.2352941176471,1.4,"Apr"
"1773",78.2352941176471,1.4,"Apr"
"1774",78.2352941176471,1.4,"Apr"
"1781",78.2352941176471,1.4,"Apr"
"1783",78.2352941176471,1.4,"Apr"
"1784",78.2352941176471,1.4,"Apr"
"1794",78.2352941176471,1.4,"Apr"
"1872",78.2352941176471,1.4,"Apr"
"1873",78.2352941176471,1.4,"Apr"
"1875",78.2352941176471,1.4,"Apr"
"1921",78.2352941176471,1.4,"Apr"
"1929",78.2352941176471,1.4,"Apr"
"1930",78.2352941176471,1.4,"Apr"
"1935",78.2352941176471,1.4,"Apr"
"1965",78.2352941176471,1.4,"Apr"
"1966",78.2352941176471,1.4,"Apr"
"1978",78.2352941176471,1.4,"Apr"
"1979",78.2352941176471,1.4,"Apr"
"1980",78.2352941176471,1.4,"Apr"
"1562",83.921568627451,1.3,"Apr"
"1567",83.921568627451,1.3,"Apr"
"1614",83.921568627451,1.3,"Apr"
"1616",83.921568627451,1.3,"Apr"
"1663",83.921568627451,1.3,"Apr"
"1665",83.921568627451,1.3,"Apr"
"1667",83.921568627451,1.3,"Apr"
"1674",83.921568627451,1.3,"Apr"
"1680",83.921568627451,1.3,"Apr"
"1775",83.921568627451,1.3,"Apr"
"1776",83.921568627451,1.3,"Apr"
"1777",83.921568627451,1.3,"Apr"
"1778",83.921568627451,1.3,"Apr"
"1779",83.921568627451,1.3,"Apr"
"1780",83.921568627451,1.3,"Apr"
"1782",83.921568627451,1.3,"Apr"
"1785",83.921568627451,1.3,"Apr"
"1786",83.921568627451,1.3,"Apr"
"1787",83.921568627451,1.3,"Apr"
"1788",83.921568627451,1.3,"Apr"
"1789",83.921568627451,1.3,"Apr"
"1793",83.921568627451,1.3,"Apr"
"1795",83.921568627451,1.3,"Apr"
"1874",83.921568627451,1.3,"Apr"
"1936",83.921568627451,1.3,"Apr"
"1937",83.921568627451,1.3,"Apr"
"1938",83.921568627451,1.3,"Apr"
"1939",83.921568627451,1.3,"Apr"
"1948",83.921568627451,1.3,"Apr"
"1532",90.1960784313726,1.2,"Apr"
"1554",90.1960784313726,1.2,"Apr"
"1568",90.1960784313726,1.2,"Apr"
"1569",90.1960784313726,1.2,"Apr"
"1580",90.1960784313726,1.2,"Apr"
"1583",90.1960784313726,1.2,"Apr"
"1584",90.1960784313726,1.2,"Apr"
"1585",90.1960784313726,1.2,"Apr"
"1651",90.1960784313726,1.2,"Apr"
"1652",90.1960784313726,1.2,"Apr"
"1653",90.1960784313726,1.2,"Apr"
"1662",90.1960784313726,1.2,"Apr"
"1672",90.1960784313726,1.2,"Apr"
"1673",90.1960784313726,1.2,"Apr"
"1766",90.1960784313726,1.2,"Apr"
"1768",90.1960784313726,1.2,"Apr"
"1790",90.1960784313726,1.2,"Apr"
"1791",90.1960784313726,1.2,"Apr"
"1792",90.1960784313726,1.2,"Apr"
"1796",90.1960784313726,1.2,"Apr"
"1797",90.1960784313726,1.2,"Apr"
"1798",90.1960784313726,1.2,"Apr"
"1799",90.1960784313726,1.2,"Apr"
"1800",90.1960784313726,1.2,"Apr"
"1940",90.1960784313726,1.2,"Apr"
"1941",90.1960784313726,1.2,"Apr"
"1942",90.1960784313726,1.2,"Apr"
"1944",90.1960784313726,1.2,"Apr"
"1945",90.1960784313726,1.2,"Apr"
"1946",90.1960784313726,1.2,"Apr"
"1947",90.1960784313726,1.2,"Apr"
"1949",90.1960784313726,1.2,"Apr"
"1531",93.7254901960784,1.1,"Apr"
"1533",93.7254901960784,1.1,"Apr"
"1534",93.7254901960784,1.1,"Apr"
"1538",93.7254901960784,1.1,"Apr"
"1555",93.7254901960784,1.1,"Apr"
"1570",93.7254901960784,1.1,"Apr"
"1571",93.7254901960784,1.1,"Apr"
"1572",93.7254901960784,1.1,"Apr"
"1573",93.7254901960784,1.1,"Apr"
"1576",93.7254901960784,1.1,"Apr"
"1586",93.7254901960784,1.1,"Apr"
"1654",93.7254901960784,1.1,"Apr"
"1664",93.7254901960784,1.1,"Apr"
"1666",93.7254901960784,1.1,"Apr"
"1668",93.7254901960784,1.1,"Apr"
"1671",93.7254901960784,1.1,"Apr"
"1767",93.7254901960784,1.1,"Apr"
"1943",93.7254901960784,1.1,"Apr"
"1535",100,1,"Apr"
"1536",100,1,"Apr"
"1537",100,1,"Apr"
"1539",100,1,"Apr"
"1540",100,1,"Apr"
"1541",100,1,"Apr"
"1542",100,1,"Apr"
"1543",100,1,"Apr"
"1544",100,1,"Apr"
"1545",100,1,"Apr"
"1546",100,1,"Apr"
"1547",100,1,"Apr"
"1548",100,1,"Apr"
"1549",100,1,"Apr"
"1550",100,1,"Apr"
"1551",100,1,"Apr"
"1552",100,1,"Apr"
"1553",100,1,"Apr"
"1556",100,1,"Apr"
"1557",100,1,"Apr"
"1574",100,1,"Apr"
"1575",100,1,"Apr"
"1577",100,1,"Apr"
"1655",100,1,"Apr"
"1656",100,1,"Apr"
"1657",100,1,"Apr"
"1658",100,1,"Apr"
"1659",100,1,"Apr"
"1660",100,1,"Apr"
"1661",100,1,"Apr"
"1669",100,1,"Apr"
"1670",100,1,"Apr"
