"","Perc_Exceedance","FLOW","MONTH"
"6003",19.7343453510436,8.3,"Dec"
"6127",19.7343453510436,8.3,"Dec"
"5813",20.1138519924099,8.2,"Dec"
"5910",20.1138519924099,8.2,"Dec"
"5833",21.2523719165085,8.1,"Dec"
"5847",21.2523719165085,8.1,"Dec"
"5905",21.2523719165085,8.1,"Dec"
"5931",21.2523719165085,8.1,"Dec"
"6011",21.2523719165085,8.1,"Dec"
"6113",21.2523719165085,8.1,"Dec"
"5974",21.6318785578748,8,"Dec"
"5981",21.6318785578748,8,"Dec"
"5848",22.011385199241,7.9,"Dec"
"5988",22.011385199241,7.9,"Dec"
"5755",22.5806451612903,7.8,"Dec"
"5849",22.5806451612903,7.8,"Dec"
"5976",22.5806451612903,7.8,"Dec"
"5764",22.9601518026565,7.7,"Dec"
"5812",22.9601518026565,7.7,"Dec"
"5686",27.134724857685,7.5,"Dec"
"6107",27.134724857685,7.5,"Dec"
"6128",27.134724857685,7.5,"Dec"
"6187",27.134724857685,7.5,"Dec"
"6188",27.134724857685,7.5,"Dec"
"6189",27.134724857685,7.5,"Dec"
"6190",27.134724857685,7.5,"Dec"
"6191",27.134724857685,7.5,"Dec"
"6192",27.134724857685,7.5,"Dec"
"6193",27.134724857685,7.5,"Dec"
"6194",27.134724857685,7.5,"Dec"
"6195",27.134724857685,7.5,"Dec"
"6196",27.134724857685,7.5,"Dec"
"6197",27.134724857685,7.5,"Dec"
"6198",27.134724857685,7.5,"Dec"
"6199",27.134724857685,7.5,"Dec"
"6200",27.134724857685,7.5,"Dec"
"6201",27.134724857685,7.5,"Dec"
"6202",27.134724857685,7.5,"Dec"
"6203",27.134724857685,7.5,"Dec"
"6204",27.134724857685,7.5,"Dec"
"6205",27.134724857685,7.5,"Dec"
"5826",27.7039848197343,7.4,"Dec"
"5906",27.7039848197343,7.4,"Dec"
"5911",27.7039848197343,7.4,"Dec"
"5759",28.2732447817837,7.3,"Dec"
"5972",28.2732447817837,7.3,"Dec"
"6119",28.2732447817837,7.3,"Dec"
"5688",29.2220113851992,7.2,"Dec"
"5752",29.2220113851992,7.2,"Dec"
"5932",29.2220113851992,7.2,"Dec"
"5983",29.2220113851992,7.2,"Dec"
"6012",29.2220113851992,7.2,"Dec"
"5811",29.9810246679317,7.1,"Dec"
"5966",29.9810246679317,7.1,"Dec"
"6130",29.9810246679317,7.1,"Dec"
"6178",29.9810246679317,7.1,"Dec"
"5765",31.3092979127135,7,"Dec"
"5914",31.3092979127135,7,"Dec"
"5965",31.3092979127135,7,"Dec"
"6033",31.3092979127135,7,"Dec"
"6090",31.3092979127135,7,"Dec"
"6129",31.3092979127135,7,"Dec"
"6138",31.3092979127135,7,"Dec"
"5808",31.8785578747628,6.9,"Dec"
"5850",31.8785578747628,6.9,"Dec"
"5874",31.8785578747628,6.9,"Dec"
"5767",33.7760910815939,6.8,"Dec"
"5810",33.7760910815939,6.8,"Dec"
"5851",33.7760910815939,6.8,"Dec"
"5889",33.7760910815939,6.8,"Dec"
"5912",33.7760910815939,6.8,"Dec"
"5961",33.7760910815939,6.8,"Dec"
"5987",33.7760910815939,6.8,"Dec"
"6105",33.7760910815939,6.8,"Dec"
"6131",33.7760910815939,6.8,"Dec"
"6132",33.7760910815939,6.8,"Dec"
"5756",33.965844402277,6.7,"Dec"
"5766",35.2941176470588,6.6,"Dec"
"5772",35.2941176470588,6.6,"Dec"
"5803",35.2941176470588,6.6,"Dec"
"5973",35.2941176470588,6.6,"Dec"
"5975",35.2941176470588,6.6,"Dec"
"5984",35.2941176470588,6.6,"Dec"
"6013",35.2941176470588,6.6,"Dec"
"5809",36.0531309297913,6.5,"Dec"
"5827",36.0531309297913,6.5,"Dec"
"5933",36.0531309297913,6.5,"Dec"
"6120",36.0531309297913,6.5,"Dec"
"5754",36.4326375711575,6.4,"Dec"
"6058",36.4326375711575,6.4,"Dec"
"5694",36.8121442125237,6.3,"Dec"
"5753",36.8121442125237,6.3,"Dec"
"5857",37.5711574952562,6.2,"Dec"
"5913",37.5711574952562,6.2,"Dec"
"5964",37.5711574952562,6.2,"Dec"
"5985",37.5711574952562,6.2,"Dec"
"5684",38.1404174573055,6.1,"Dec"
"5748",38.1404174573055,6.1,"Dec"
"6014",38.1404174573055,6.1,"Dec"
"5768",39.6584440227704,6,"Dec"
"5934",39.6584440227704,6,"Dec"
"5962",39.6584440227704,6,"Dec"
"5986",39.6584440227704,6,"Dec"
"6061",39.6584440227704,6,"Dec"
"6077",39.6584440227704,6,"Dec"
"6133",39.6584440227704,6,"Dec"
"6180",39.6584440227704,6,"Dec"
"5875",39.8481973434535,5.9,"Dec"
"5742",40.2277039848197,5.8,"Dec"
"5828",40.2277039848197,5.8,"Dec"
"5963",40.607210626186,5.7,"Dec"
"6134",40.607210626186,5.7,"Dec"
"5769",42.1252371916509,5.6,"Dec"
"5830",42.1252371916509,5.6,"Dec"
"5860",42.1252371916509,5.6,"Dec"
"5915",42.1252371916509,5.6,"Dec"
"5935",42.1252371916509,5.6,"Dec"
"6034",42.1252371916509,5.6,"Dec"
"6059",42.1252371916509,5.6,"Dec"
"6121",42.1252371916509,5.6,"Dec"
"5806",43.2637571157495,5.5,"Dec"
"5829",43.2637571157495,5.5,"Dec"
"5852",43.2637571157495,5.5,"Dec"
"6046",43.2637571157495,5.5,"Dec"
"6108",43.2637571157495,5.5,"Dec"
"6135",43.2637571157495,5.5,"Dec"
"5741",43.8330170777989,5.4,"Dec"
"6060",43.8330170777989,5.4,"Dec"
"6185",43.8330170777989,5.4,"Dec"
"5832",44.9715370018975,5.3,"Dec"
"5876",44.9715370018975,5.3,"Dec"
"5896",44.9715370018975,5.3,"Dec"
"5936",44.9715370018975,5.3,"Dec"
"6103",44.9715370018975,5.3,"Dec"
"6110",44.9715370018975,5.3,"Dec"
"5888",45.3510436432638,5.2,"Dec"
"6078",45.3510436432638,5.2,"Dec"
"5743",46.4895635673624,5.1,"Dec"
"5770",46.4895635673624,5.1,"Dec"
"5897",46.4895635673624,5.1,"Dec"
"6136",46.4895635673624,5.1,"Dec"
"6139",46.4895635673624,5.1,"Dec"
"6184",46.4895635673624,5.1,"Dec"
"5877",47.6280834914611,5,"Dec"
"5937",47.6280834914611,5,"Dec"
"6035",47.6280834914611,5,"Dec"
"6062",47.6280834914611,5,"Dec"
"6098",47.6280834914611,5,"Dec"
"6122",47.6280834914611,5,"Dec"
"5689",48.5768500948767,4.9,"Dec"
"5831",48.5768500948767,4.9,"Dec"
"5916",48.5768500948767,4.9,"Dec"
"6020",48.5768500948767,4.9,"Dec"
"6109",48.5768500948767,4.9,"Dec"
"5695",50.0948766603416,4.8,"Dec"
"5898",50.0948766603416,4.8,"Dec"
"5938",50.0948766603416,4.8,"Dec"
"5990",50.0948766603416,4.8,"Dec"
"6021",50.0948766603416,4.8,"Dec"
"6052",50.0948766603416,4.8,"Dec"
"6063",50.0948766603416,4.8,"Dec"
"6137",50.0948766603416,4.8,"Dec"
"5744",51.6129032258064,4.7,"Dec"
"5771",51.6129032258064,4.7,"Dec"
"5804",51.6129032258064,4.7,"Dec"
"5917",51.6129032258064,4.7,"Dec"
"5989",51.6129032258064,4.7,"Dec"
"6104",51.6129032258064,4.7,"Dec"
"6123",51.6129032258064,4.7,"Dec"
"6140",51.6129032258064,4.7,"Dec"
"5853",52.7514231499051,4.6,"Dec"
"5899",52.7514231499051,4.6,"Dec"
"5926",52.7514231499051,4.6,"Dec"
"6036",52.7514231499051,4.6,"Dec"
"6064",52.7514231499051,4.6,"Dec"
"6179",52.7514231499051,4.6,"Dec"
"5745",55.4079696394687,4.5,"Dec"
"5773",55.4079696394687,4.5,"Dec"
"5858",55.4079696394687,4.5,"Dec"
"5859",55.4079696394687,4.5,"Dec"
"5878",55.4079696394687,4.5,"Dec"
"5890",55.4079696394687,4.5,"Dec"
"5918",55.4079696394687,4.5,"Dec"
"5921",55.4079696394687,4.5,"Dec"
"5939",55.4079696394687,4.5,"Dec"
"6002",55.4079696394687,4.5,"Dec"
"6022",55.4079696394687,4.5,"Dec"
"6054",55.4079696394687,4.5,"Dec"
"6091",55.4079696394687,4.5,"Dec"
"6141",55.4079696394687,4.5,"Dec"
"5685",57.3055028462998,4.4,"Dec"
"5690",57.3055028462998,4.4,"Dec"
"5746",57.3055028462998,4.4,"Dec"
"5919",57.3055028462998,4.4,"Dec"
"5991",57.3055028462998,4.4,"Dec"
"6023",57.3055028462998,4.4,"Dec"
"6037",57.3055028462998,4.4,"Dec"
"6047",57.3055028462998,4.4,"Dec"
"6065",57.3055028462998,4.4,"Dec"
"6111",57.3055028462998,4.4,"Dec"
"5861",59.392789373814,4.3,"Dec"
"5862",59.392789373814,4.3,"Dec"
"5863",59.392789373814,4.3,"Dec"
"5879",59.392789373814,4.3,"Dec"
"5895",59.392789373814,4.3,"Dec"
"5922",59.392789373814,4.3,"Dec"
"5940",59.392789373814,4.3,"Dec"
"6124",59.392789373814,4.3,"Dec"
"6142",59.392789373814,4.3,"Dec"
"6183",59.392789373814,4.3,"Dec"
"6186",59.392789373814,4.3,"Dec"
"5747",60.9108159392789,4.2,"Dec"
"5920",60.9108159392789,4.2,"Dec"
"5992",60.9108159392789,4.2,"Dec"
"6024",60.9108159392789,4.2,"Dec"
"6055",60.9108159392789,4.2,"Dec"
"6066",60.9108159392789,4.2,"Dec"
"6143",60.9108159392789,4.2,"Dec"
"6144",60.9108159392789,4.2,"Dec"
"5854",62.4288425047438,4.1,"Dec"
"5925",62.4288425047438,4.1,"Dec"
"5941",62.4288425047438,4.1,"Dec"
"5995",62.4288425047438,4.1,"Dec"
"6025",62.4288425047438,4.1,"Dec"
"6038",62.4288425047438,4.1,"Dec"
"6082",62.4288425047438,4.1,"Dec"
"6182",62.4288425047438,4.1,"Dec"
"5880",64.326375711575,4,"Dec"
"5923",64.326375711575,4,"Dec"
"5942",64.326375711575,4,"Dec"
"5993",64.326375711575,4,"Dec"
"5994",64.326375711575,4,"Dec"
"6026",64.326375711575,4,"Dec"
"6039",64.326375711575,4,"Dec"
"6045",64.326375711575,4,"Dec"
"6067",64.326375711575,4,"Dec"
"6112",64.326375711575,4,"Dec"
"5696",64.7058823529412,3.9,"Dec"
"6145",64.7058823529412,3.9,"Dec"
"5864",66.9829222011385,3.8,"Dec"
"5881",66.9829222011385,3.8,"Dec"
"5891",66.9829222011385,3.8,"Dec"
"5924",66.9829222011385,3.8,"Dec"
"5943",66.9829222011385,3.8,"Dec"
"5996",66.9829222011385,3.8,"Dec"
"5997",66.9829222011385,3.8,"Dec"
"6027",66.9829222011385,3.8,"Dec"
"6040",66.9829222011385,3.8,"Dec"
"6048",66.9829222011385,3.8,"Dec"
"6068",66.9829222011385,3.8,"Dec"
"6083",66.9829222011385,3.8,"Dec"
"5774",69.0702087286527,3.7,"Dec"
"5855",69.0702087286527,3.7,"Dec"
"5944",69.0702087286527,3.7,"Dec"
"6028",69.0702087286527,3.7,"Dec"
"6029",69.0702087286527,3.7,"Dec"
"6030",69.0702087286527,3.7,"Dec"
"6041",69.0702087286527,3.7,"Dec"
"6042",69.0702087286527,3.7,"Dec"
"6146",69.0702087286527,3.7,"Dec"
"6147",69.0702087286527,3.7,"Dec"
"6157",69.0702087286527,3.7,"Dec"
"5882",70.2087286527514,3.6,"Dec"
"5998",70.2087286527514,3.6,"Dec"
"6049",70.2087286527514,3.6,"Dec"
"6069",70.2087286527514,3.6,"Dec"
"6079",70.2087286527514,3.6,"Dec"
"6084",70.2087286527514,3.6,"Dec"
