"","Perc_Exceedance","FLOW","MONTH"
"3233",56.7362428842505,3.8,"Jul"
"3248",56.7362428842505,3.8,"Jul"
"3249",56.7362428842505,3.8,"Jul"
"3262",56.7362428842505,3.8,"Jul"
"3282",56.7362428842505,3.8,"Jul"
"3307",56.7362428842505,3.8,"Jul"
"3337",56.7362428842505,3.8,"Jul"
"3381",56.7362428842505,3.8,"Jul"
"3455",56.7362428842505,3.8,"Jul"
"3459",56.7362428842505,3.8,"Jul"
"3503",56.7362428842505,3.8,"Jul"
"3506",56.7362428842505,3.8,"Jul"
"3514",56.7362428842505,3.8,"Jul"
"3598",56.7362428842505,3.8,"Jul"
"3092",60.9108159392789,3.7,"Jul"
"3206",60.9108159392789,3.7,"Jul"
"3241",60.9108159392789,3.7,"Jul"
"3251",60.9108159392789,3.7,"Jul"
"3273",60.9108159392789,3.7,"Jul"
"3275",60.9108159392789,3.7,"Jul"
"3302",60.9108159392789,3.7,"Jul"
"3318",60.9108159392789,3.7,"Jul"
